time,open,high,low,close,ma_10,macd_12_26,roc_2,mom_4,rsi_10,bb_pctb_20,cci_20,rate_de,rate_eu,rate_fed,infl_eu,infl_us,sp500,dax
1999-04-15,1.0812,1.0814,1.0692,1.0696,1.07728,-0.005794710966157357,-0.7331786542923213,-0.009799999999999809,37.78962716543314,0.10115557833710168,-97.59171100531856,3.85,1.5,4.77,0.786324786324788,2.281134401972884,1322.8499755859375,5189.72021484375
1999-04-16,1.0695,1.0718,1.0629,1.0702,1.07636,-0.005985090885227251,-1.0356944701312987,-0.010499999999999954,38.61491096848099,0.15848427501489995,-169.05058043117623,3.85,1.5,4.62,0.786324786324788,2.281134401972884,1319.0,5143.02001953125
1999-04-19,1.0687,1.0703,1.0591,1.0661,1.0758,-0.006393108304609818,-0.3272251308900631,-0.011399999999999855,35.08139196313944,0.02682866089484621,-197.57856774858368,3.85,1.5,4.6,0.786324786324788,2.281134401972884,1289.47998046875,5252.39990234375
1999-04-20,1.066,1.0685,1.061,1.0625,1.07381,-0.006927103624016606,-0.7194916837974241,-0.018899999999999917,32.20619290078713,-0.04570140195881591,-180.55358073842226,3.85,1.5,4.49,0.786324786324788,2.281134401972884,1306.1700439453125,5101.41015625
1999-04-21,1.0624,1.0637,1.0575,1.0595,1.07211,-0.007505850912736811,-0.6190788856579976,-0.010099999999999998,29.93454991441,-0.07415334718470315,-197.68004930445318,3.85,1.5,4.58,0.786324786324788,2.281134401972884,1336.1199951171875,5175.56982421875
1999-04-22,1.0593,1.066,1.056,1.0643,1.07112,-0.007490842652757124,0.1694117647058846,-0.005900000000000016,37.74142671433532,0.14554059654193305,-150.15279921867437,3.85,1.5,4.65,0.786324786324788,2.281134401972884,1358.8199462890625,5226.64013671875
1999-04-23,1.0648,1.0685,1.0597,1.0608,1.06926,-0.00767292059547664,0.12269938650304457,-0.005300000000000082,34.61649323117966,0.07754827078912145,-120.40598604300583,3.85,1.5,4.71,0.786324786324788,2.281134401972884,1356.8499755859375,5187.89013671875
1999-04-26,1.0604,1.0628,1.0574,1.0604,1.06723,-0.007760042395664524,-0.3664380343888052,-0.0020999999999999908,34.25631903456804,0.11368721579524325,-126.7950127408619,3.85,1.5,5.09,0.786324786324788,2.281134401972884,1360.0400390625,5269.1201171875
1999-04-27,1.0606,1.067,1.0605,1.0659,1.06607,-0.007301120246003823,0.48076923076925127,0.006399999999999961,43.273588099715184,0.3076967354242703,-73.46763414168397,3.85,1.5,4.83,0.786324786324788,2.281134401972884,1362.800048828125,5364.81005859375
1999-04-28,1.0657,1.07,1.0603,1.0629,1.06422,-0.007097678445032951,0.23576009053187796,-0.0014000000000000679,39.952495539157276,0.23863024041130584,-66.16829595552797,3.85,1.5,4.83,0.786324786324788,2.281134401972884,1350.9100341796875,5352.72021484375
1999-04-29,1.063,1.064,1.0578,1.0619,1.06345,-0.006937173575952915,-0.37526972511492396,0.001100000000000101,38.84824971550308,0.23539535337251888,-85.23735002608075,3.85,1.5,4.91,0.786324786324788,2.281134401972884,1342.8299560546875,5323.06005859375
1999-04-30,1.062,1.0635,1.0547,1.0575,1.0621800000000001,-0.00708336293976819,-0.5080440304826239,-0.0028999999999999027,34.22379823109671,0.14082973612552668,-98.6494335266912,3.85,1.5,5.03,0.786324786324788,2.281134401972884,1335.1800537109375,5360.43994140625
1999-05-03,1.0595,1.0603,1.0551,1.0568,1.06125,-0.0071730171371759965,-0.4802712119785335,-0.009100000000000108,33.518494583481214,0.16018046324222926,-98.36345039208885,4.0121052632,1.5,5.01,0.3916226800612987,2.091020910209096,1354.6300048828125,5383.22021484375
1999-05-04,1.0569,1.0635,1.0557,1.0631,1.06131,-0.006658951142128888,0.529550827423142,0.00019999999999997797,44.87829205869662,0.36153343968594615,-64.74938128037606,4.0121052632,1.5,4.71,0.3916226800612987,2.091020910209096,1332.0,5377.39990234375
1999-05-05,1.0632,1.0774,1.0617,1.0748,1.06284,-0.005246974067466548,1.7032551097653226,0.012899999999999912,59.247352570792295,0.7300100050071602,35.27631788501103,4.0121052632,1.5,4.6,0.3916226800612987,2.091020910209096,1347.31005859375,5295.22021484375
1999-05-06,1.0747,1.0827,1.0737,1.0792,1.06433,-0.0037299324953807833,1.5144389050888885,0.02169999999999983,63.250332623281054,0.8474358919878637,104.16666666666674,4.0121052632,1.5,4.77,0.3916226800612987,2.091020910209096,1332.050048828125,5275.56982421875
1999-05-07,1.0791,1.0814,1.0745,1.0758,1.06583,-0.002770085879127082,0.09304056568664176,0.019000000000000128,58.3309523329475,0.7571653586132235,92.73844971664622,4.0121052632,1.5,4.67,0.3916226800612987,2.091020910209096,1345.0,5276.5
1999-05-10,1.0725,1.0833,1.0707,1.0787,1.06766,-0.0017551623378555536,-0.04633061527056226,0.015600000000000058,61.19151117946516,0.8578345579732721,103.31050228310424,4.0121052632,1.5,4.69,0.3916226800612987,2.091020910209096,1340.300048828125,5261.009765625
1999-05-11,1.0788,1.0805,1.0702,1.0716,1.06823,-0.0015063742375676092,-0.3904071388733943,-0.0031999999999998696,51.562361227649724,0.6469335630729738,73.379435596537,4.0121052632,1.5,4.69,0.3916226800612987,2.091020910209096,1355.6099853515625,5297.490234375
1999-05-12,1.0715,1.0735,1.0635,1.0651,1.06845,-0.0018128066463156678,-1.260776861036439,-0.014100000000000001,44.44763875343856,0.45455692064850567,10.701545778833639,4.0121052632,1.5,4.72,0.3916226800612987,2.091020910209096,1364.0,5249.240234375
1999-05-13,1.0653,1.0676,1.0602,1.0662,1.0688799999999998,-0.0019444809648923034,-0.5039193729003411,-0.009600000000000053,45.85252195630655,0.5012961780164548,-17.415000745141267,4.0121052632,1.5,4.78,0.3916226800612987,2.091020910209096,1367.56005859375,5249.240234375
1999-05-14,1.0663,1.0744,1.0633,1.0657,1.0697,-0.002065371317453657,0.056332738709996555,-0.0129999999999999,45.274260991446106,0.4910229519020572,23.07272084578254,4.0121052632,1.5,4.81,0.3916226800612987,2.091020910209096,1337.800048828125,5183.490234375
1999-05-17,1.0671,1.0688,1.064,1.0667,1.07069,-0.002056776906298463,0.04689551678858095,-0.0049000000000001265,46.76614832074161,0.5272966025244129,5.509819054971388,4.0121052632,1.5,5.01,0.3916226800612987,2.091020910209096,1339.489990234375,5102.0
1999-05-18,1.0666,1.071,1.0657,1.0689,1.0712700000000002,-0.0018511057647234708,0.30027212161019,0.0038000000000000256,50.09194149354531,0.597912484468687,28.517656065586834,4.0121052632,1.5,4.64,0.3916226800612987,2.091020910209096,1333.3199462890625,5160.47021484375
1999-05-19,1.0684,1.0714,1.062,1.0706,1.07085,-0.0015332596479371574,0.3656135745757849,0.0043999999999999595,52.632735092657946,0.6437655691326284,17.42283541168821,4.0121052632,1.5,4.48,0.3916226800612987,2.091020910209096,1344.22998046875,5213.2998046875
1999-05-20,1.071,1.071,1.0613,1.0616,1.06909,-0.001984710586091065,-0.6829450837309237,-0.0040999999999999925,40.50330808880061,0.30680529663577927,-29.5914212026614,4.0121052632,1.5,4.75,0.3916226800612987,2.091020910209096,1338.8299560546875,5243.2099609375
1999-05-21,1.0614,1.0623,1.0544,1.0591,1.0674199999999998,-0.002515223878535311,-1.0741640201756053,-0.007600000000000051,37.81370284374365,0.21933280233060903,-104.29714683368127,4.0121052632,1.5,4.67,0.3916226800612987,2.091020910209096,1330.2900390625,5253.77001953125
1999-05-24,1.0566,1.0608,1.055,1.0608,1.06563,-0.002766592140381441,-0.0753579502637658,-0.008099999999999996,40.78467491144583,0.281374243416462,-98.78772246582467,4.0121052632,1.5,4.73,0.3916226800612987,2.091020910209096,1306.6500244140625,5253.77001953125
1999-05-25,1.0609,1.0647,1.056,1.0615,1.0646200000000001,-0.0028761645148720483,0.22660749693137472,-0.009099999999999886,42.051317386565835,0.31843482349607216,-69.82150269821388,4.0121052632,1.5,4.8,0.3916226800612987,2.091020910209096,1284.4000244140625,5165.72021484375
1999-05-26,1.0616,1.0626,1.0437,1.0452,1.06263,-0.004229519913520052,-1.4705882352941235,-0.016400000000000192,27.06988374148274,-0.1156593233984973,-166.93303940479524,4.0121052632,1.5,4.81,0.3916226800612987,2.091020910209096,1304.760009765625,5183.080078125
1999-05-27,1.0451,1.0491,1.0407,1.043,1.06031,-0.005417140013161292,-1.7428167687235208,-0.016100000000000003,25.696954990220163,-0.058862138872599154,-198.4533591106835,4.0121052632,1.5,4.87,0.3916226800612987,2.091020910209096,1281.4100341796875,5064.31005859375
1999-05-28,1.0431,1.0509,1.0397,1.0429,1.05803,-0.006293855019852801,-0.2200535782625357,-0.017900000000000027,25.631300103755052,0.011000814819758026,-169.38993112590373,4.0121052632,1.5,4.61,0.3916226800612987,2.091020910209096,1301.8399658203125,5070.97998046875
1999-05-31,1.0456,1.0487,1.0412,1.042,1.05556,-0.006980810024869166,-0.09587727708532112,-0.019500000000000073,24.992743611406823,0.04853017148411089,-152.2777082028783,4.0121052632,1.5,4.61,0.3916226800612987,2.091020910209096,1301.8399658203125,5068.58984375
1999-06-01,1.0429,1.0475,1.0416,1.0449,1.0531599999999999,-0.007208130213701036,0.19177294083805307,-0.00029999999999996696,31.13515944851312,0.15055574591979928,-126.18629173989237,4.3604761905,1.5,4.78,0.3912229971083647,1.96560196560196,1294.260009765625,5010.7099609375
1999-06-02,1.0448,1.0463,1.0325,1.0357,1.04967,-0.00803798927658983,-0.6046065259117106,-0.007299999999999862,24.16092164908389,0.03990914758829879,-145.58848577755032,4.3604761905,1.5,4.45,0.3912229971083647,1.96560196560196,1294.81005859375,5040.33984375
1999-06-03,1.0355,1.0417,1.0303,1.0325,1.04676,-0.008851833393934694,-1.1867164321944679,-0.010399999999999965,22.235963665807702,0.04368730375090528,-144.18347887182654,4.3604761905,1.5,4.77,0.3912229971083647,1.96560196560196,1299.5400390625,5040.33984375
1999-06-04,1.0325,1.0379,1.027,1.0376,1.04461,-0.008981747350328417,0.1834508062180218,-0.0043999999999999595,31.85088365780912,0.1704193639617733,-126.96483093972742,4.3604761905,1.5,4.69,0.3912229971083647,1.96560196560196,1327.75,5124.1298828125
1999-06-07,1.0359,1.0359,1.026,1.0295,1.04148,-0.009627329540091711,-0.29055690072637974,-0.015399999999999858,26.146025035138422,0.07333923824601957,-129.13727618014119,4.3604761905,1.5,4.73,0.3912229971083647,1.96560196560196,1334.52001953125,5212.85986328125
1999-06-08,1.0303,1.0472,1.0263,1.045,1.0398299999999998,-0.00878694715839523,0.7131842713955061,0.009299999999999864,46.514673796939384,0.36666702758273606,-72.22530009233576,4.3604761905,1.5,4.68,0.3912229971083647,1.96560196560196,1317.3299560546875,5196.93017578125
1999-06-09,1.0452,1.0488,1.0425,1.0472,1.04003,-0.007852893188024623,1.7192812044681816,0.014699999999999935,48.744038901402284,0.422012724643552,-30.771013820879904,4.3604761905,1.5,4.72,0.3912229971083647,1.96560196560196,1318.6400146484375,5250.6298828125
1999-06-10,1.0473,1.0523,1.0436,1.0484,1.04057,-0.006935866365790799,0.32535885167463974,0.01079999999999992,50.00694846611264,0.46008558945634487,-15.660848901999579,4.3604761905,1.5,4.79,0.3912229971083647,1.96560196560196,1302.8199462890625,5201.490234375
1999-06-11,1.0485,1.0559,1.0467,1.0513,1.04141,-0.005907017814287929,0.39152024446142963,0.02179999999999982,53.1092854102162,0.5321982665084214,9.918169504426688,4.3604761905,1.5,4.74,0.3912229971083647,1.96560196560196,1293.6400146484375,5296.009765625
1999-06-14,1.0495,1.0508,1.0406,1.0427,1.04148,-0.005719663333033198,-0.5436856161770365,-0.0022999999999999687,44.09335748143329,0.3754181422597508,-29.451137884872843,4.3604761905,1.5,4.74,0.3912229971083647,1.96560196560196,1294.0,5291.52001953125
1999-06-15,1.0426,1.044,1.0379,1.0432,1.04131,-0.005467808245633865,-0.7704746504327953,-0.0040000000000000036,44.699808392936795,0.4056426182527171,-46.500544662309174,4.3604761905,1.5,4.67,0.3912229971083647,1.96560196560196,1301.1600341796875,5344.919921875
1999-06-16,1.0433,1.044,1.0288,1.0312,1.04086,-0.006165439635897885,-1.1029059173300104,-0.017200000000000104,34.670677449241964,0.13925290293422962,-100.85119319045367,4.3604761905,1.5,4.71,0.3912229971083647,1.96560196560196,1330.4100341796875,5382.669921875
1999-06-17,1.031,1.0359,1.029,1.0342,1.04103,-0.006402439276293803,-0.8627300613496813,-0.017099999999999893,38.503390552006415,0.237771427839001,-110.88657701935115,4.3604761905,1.5,4.73,0.3912229971083647,1.96560196560196,1339.9000244140625,5415.509765625
1999-06-18,1.0343,1.0428,1.0294,1.04,1.04127,-0.006052482421603722,0.8533747090768262,-0.0026999999999999247,45.38618642543649,0.4140344842635226,-59.37491840517982,4.3604761905,1.5,4.69,0.3912229971083647,1.96560196560196,1342.8399658203125,5337.18994140625
1999-06-21,1.0383,1.042,1.0307,1.0334,1.0416599999999998,-0.006235821268537611,-0.07735447689034558,-0.009799999999999809,39.75977974533348,0.23437594429542818,-72.94685990338195,4.3604761905,1.5,4.74,0.3912229971083647,1.96560196560196,1349.0,5468.47021484375
1999-06-22,1.0333,1.0361,1.0293,1.0329,1.04045,-0.006348285364927042,-0.682692307692323,0.0017000000000000348,39.34917251681925,0.21390570833264236,-94.30745814307659,4.3604761905,1.5,4.69,0.3912229971083647,1.96560196560196,1335.8800048828125,5468.669921875
1999-06-23,1.0328,1.035,1.027,1.033,1.03903,-0.006356075920617599,-0.038707180181940526,-0.0012000000000000899,39.488043433536625,0.24495169617822632,-98.9710516978699,4.3604761905,1.5,4.71,0.3912229971083647,1.96560196560196,1333.06005859375,5399.10986328125
1999-06-24,1.0329,1.0417,1.0305,1.0412,1.0383099999999998,-0.0056356146645843985,0.8035627843934634,0.0011999999999998678,49.93281784189236,0.5691614433441641,-18.77081441114052,4.3604761905,1.5,4.87,0.3912229971083647,1.96560196560196,1315.780029296875,5327.60009765625
1999-06-25,1.0411,1.0477,1.0407,1.0429,1.0374700000000001,-0.004871314652996395,0.9583736689254607,0.009499999999999842,51.847383730750835,0.6359651102106936,59.59153425314265,4.3604761905,1.5,4.91,0.3912229971083647,1.96560196560196,1315.31005859375,5301.2099609375
1999-06-28,1.0409,1.0439,1.0326,1.0338,1.03658,-0.004942916471233572,-0.7107184018440127,0.0009000000000001229,42.24025409408043,0.2973450756809403,-28.28694274722632,4.3604761905,1.5,5.04,0.3912229971083647,1.96560196560196,1331.3499755859375,5356.9501953125
1999-06-29,1.0337,1.037,1.0314,1.0324,1.0354999999999999,-0.0050543661411204255,-1.0068079393997453,-0.0005999999999999339,40.94338921687791,0.26756278479310364,-66.39805848118577,4.3604761905,1.5,4.91,0.3912229971083647,1.96560196560196,1351.449951171875,5359.52978515625
1999-06-30,1.0323,1.0363,1.029,1.0358,1.0359599999999998,-0.004812859573184447,0.1934610176049567,-0.005399999999999849,45.46171993838997,0.39894010932525564,-59.84309432585292,4.3604761905,1.5,5.12,0.3912229971083647,1.96560196560196,1372.7099609375,5378.52001953125
1999-07-01,1.0357,1.0397,1.0218,1.0248,1.0350199999999998,-0.005446290500605633,-0.7361487795428223,-0.018100000000000005,35.655399823587686,0.029794407902859643,-117.9836631284709,4.6763636364,1.5,5.76,0.5766621438263231,2.1446078431372584,1380.9599609375,5480.22021484375
1999-07-02,1.0247,1.0258,1.021,1.025,1.03352,-0.005864547888179361,-1.0426723305657637,-0.008800000000000141,35.93457622712131,0.09291641945511116,-161.19764101013232,4.6763636364,1.5,4.82,0.5766621438263231,2.1446078431372584,1391.219970703125,5519.0498046875
1999-07-05,1.0251,1.0258,1.0212,1.0228,1.03246,-0.00630090854353571,-0.1951600312256052,-0.009600000000000053,34.12495032006903,0.0603661280866848,-155.750426080913,4.6763636364,1.5,4.82,0.5766621438263231,2.1446078431372584,1391.219970703125,5625.6201171875
1999-07-06,1.0227,1.026,1.0184,1.0249,1.03166,-0.006403459956780377,-0.009756097560975618,-0.010900000000000132,37.46500445025472,0.16465608026710968,-137.34776128616835,4.6763636364,1.5,5.03,0.5766621438263231,2.1446078431372584,1388.1199951171875,5612.89990234375
1999-07-07,1.0251,1.0271,1.0172,1.0181,1.03017,-0.0069532827454272805,-0.4595228783730865,-0.006699999999999928,31.684941507840023,0.03100449849876962,-146.8322590787588,4.6763636364,1.5,4.92,0.5766621438263231,2.1446078431372584,1395.8599853515625,5588.5
1999-07-08,1.0182,1.0227,1.0147,1.0222,1.02827,-0.00697775036906334,-0.26344033564249525,-0.0027999999999999137,38.08434755696482,0.17687709160696855,-142.32249130095857,4.6763636364,1.5,4.94,0.5766621438263231,2.1446078431372584,1394.4200439453125,5607.10009765625
1999-07-09,1.0217,1.0244,1.0162,1.02,1.02598,-0.007092900212435582,0.1866221392790468,-0.0027999999999999137,36.069862613450766,0.13148105977060642,-122.92370495495294,4.6763636364,1.5,4.98,0.5766621438263231,2.1446078431372584,1403.280029296875,5638.9501953125
1999-07-12,1.0194,1.02,1.0111,1.0146,1.02406,-0.007533055785306386,-0.743494423791824,-0.010299999999999976,31.522434645814343,0.031231455798249555,-148.85108335791688,4.6763636364,1.5,5.01,0.5766621438263231,2.1446078431372584,1399.0999755859375,5652.02001953125
1999-07-13,1.0145,1.0212,1.0107,1.0176,1.02258,-0.007552743988719968,-0.23529411764705577,-0.0004999999999999449,36.46676304441415,0.1540522699279009,-119.54306299473875,4.6763636364,1.5,4.9,0.5766621438263231,2.1446078431372584,1393.56005859375,5573.81982421875
1999-07-14,1.018,1.0227,1.0126,1.0201,1.02101,-0.007282667863318215,0.5420855509560507,-0.0020999999999999908,40.4481165761711,0.25292435930774976,-89.3939393939415,4.6763636364,1.5,4.99,0.5766621438263231,2.1446078431372584,1398.1700439453125,5610.89013671875
1999-07-15,1.0202,1.0252,1.0184,1.0198,1.02051,-0.007012008017338811,0.21619496855345144,-0.00019999999999997797,40.112955819431996,0.2680318214788818,-58.76741933079922,4.6763636364,1.5,5.14,0.5766621438263231,2.1446078431372584,1409.6199951171875,5619.259765625
1999-07-16,1.0195,1.0232,1.0183,1.0201,1.02002,-0.006696112035248447,0.0,0.00550000000000006,40.659298370147866,0.2975760261056462,-58.23574972584304,4.6763636364,1.5,4.92,0.5766621438263231,2.1446078431372584,1418.780029296875,5619.93994140625
1999-07-19,1.0181,1.0333,1.0122,1.0313,1.02087,-0.005478858920673346,1.1276720925671668,0.013700000000000045,56.95053807155459,0.6419734305923587,-7.598833972028024,4.6763636364,1.5,4.97,0.5766621438263231,2.1446078431372584,1407.6500244140625,5624.740234375
1999-07-20,1.0312,1.0437,1.0279,1.0395,1.02233,-0.0038086023902150767,1.9017743358494377,0.019400000000000084,64.80972232615882,0.8655903726812195,98.91740049869294,4.6763636364,1.5,4.92,0.5766621438263231,2.1446078431372584,1377.0999755859375,5491.2900390625
1999-07-21,1.04,1.0548,1.0394,1.0509,1.02561,-0.0015471922607652733,1.9005139144768535,0.031099999999999905,72.55061229039035,1.0739347797629957,173.61571618037084,4.6763636364,1.5,4.96,0.5766621438263231,2.1446078431372584,1379.2900390625,5414.169921875
1999-07-22,1.0511,1.057,1.0475,1.0508,1.02847,0.0002342224248237379,1.0870610870610697,0.03069999999999995,72.39539796580847,1.0150851791247164,177.51420063558754,4.6763636364,1.5,5.06,0.5766621438263231,2.1446078431372584,1360.969970703125,5340.91015625
1999-07-23,1.0507,1.0546,1.0455,1.0524,1.03171,0.0017548838175238668,0.14273479874393757,0.021099999999999897,73.4068335805648,1.0020857621004344,160.20634806907015,4.6763636364,1.5,5.0,0.5766621438263231,2.1446078431372584,1356.93994140625,5310.6298828125
1999-07-26,1.0533,1.0723,1.0516,1.0644,1.0366900000000001,0.0038835514748527533,1.294251998477347,0.024899999999999922,79.62731256980365,1.1009754514089996,200.59176394292982,4.6763636364,1.5,5.09,0.5766621438263231,2.1446078431372584,1347.760009765625,5206.43994140625
1999-07-27,1.0645,1.0703,1.0607,1.0627,1.0412,0.005371441502961094,0.978715317369816,0.011800000000000033,76.79958343549833,0.9845384792866384,170.77399221769863,4.6763636364,1.5,4.91,0.5766621438263231,2.1446078431372584,1362.8399658203125,5224.16015625
1999-07-28,1.0618,1.0692,1.059,1.0658,1.0457699999999999,0.006723247747171701,0.1315295001879102,0.015000000000000124,78.35686177869152,0.9601552183028708,141.40336053483858,4.6763636364,1.5,4.98,0.5766621438263231,2.1446078431372584,1365.4000244140625,5229.56005859375
1999-07-29,1.0655,1.0743,1.0653,1.0715,1.05094,0.008160437850217805,0.8280794203443964,0.019099999999999895,80.96691995578499,0.9607083312213139,138.26533931940907,4.6763636364,1.5,5.12,0.5766621438263231,2.1446078431372584,1341.030029296875,5052.31982421875
1999-07-30,1.0714,1.0746,1.0675,1.0714,1.05607,0.00918546784149088,0.5254269093638353,0.006999999999999895,80.77703066425345,0.9011374682173379,121.33973692699192,4.6763636364,1.5,5.07,0.5766621438263231,2.1446078431372584,1328.719970703125,5101.8701171875
1999-08-02,1.0683,1.0711,1.0625,1.0687,1.0598100000000001,0.009668491705405735,-0.2613159122725084,0.006000000000000005,75.46729508161897,0.8292109402729202,94.8207532214603,4.8790909091,1.5,5.18,0.679117147707986,2.2643818849449104,1328.050048828125,5129.5
1999-08-03,1.0683,1.0702,1.0628,1.0674,1.0626,0.00983304326026313,-0.373343289154382,0.0015999999999998238,72.903573239394,0.7830445643886222,82.9518221634579,4.8790909091,1.5,4.98,0.679117147707986,2.2643818849449104,1322.1800537109375,5107.68017578125
1999-08-04,1.0675,1.0796,1.0672,1.0765,1.06516,0.01057583387150185,0.7298587068400808,0.0050000000000001155,78.56670422786144,0.8458758800821848,97.75406404875824,4.8790909091,1.5,4.94,0.679117147707986,2.2643818849449104,1305.3299560546875,5119.3701171875
1999-08-05,1.0764,1.0827,1.0742,1.0757,1.06765,0.010973452340460765,0.7775904065954853,0.0043000000000001926,76.99484972259678,0.803507023004783,99.16227049816028,4.8790909091,1.5,5.0,0.679117147707986,2.2643818849449104,1313.7099609375,4978.4501953125
1999-08-06,1.0754,1.0792,1.0721,1.0735,1.06976,0.010984424618528887,-0.27868091035765374,0.0047999999999999154,72.55920735588774,0.7536506322874068,84.27434805147962,4.8790909091,1.5,4.93,0.679117147707986,2.2643818849449104,1300.2900390625,5010.47021484375
1999-08-09,1.0725,1.0738,1.0682,1.0715,1.0704699999999998,0.010708298345009082,-0.390443432183718,0.0040999999999999925,68.56906942834993,0.7114511417832934,66.17536652312049,4.8790909091,1.5,4.99,0.679117147707986,2.2643818849449104,1297.800048828125,5087.2998046875
1999-08-10,1.0716,1.0766,1.0699,1.071,1.0713,0.010330042166667441,-0.23288309268746366,-0.00550000000000006,67.53740782886413,0.6869112043020267,65.83800914380686,4.8790909091,1.5,4.92,0.679117147707986,2.2643818849449104,1281.4300537109375,5000.8701171875
1999-08-11,1.0709,1.0727,1.0642,1.0652,1.07124,0.009453288270055982,-0.5879608026131522,-0.010500000000000176,56.56774336573727,0.5936677471350048,41.12102791537489,4.8790909091,1.5,5.05,0.679117147707986,2.2643818849449104,1301.9300537109375,5019.68994140625
1999-08-12,1.0653,1.0679,1.0621,1.0669,1.07078,0.008794255578750132,-0.3828197945844991,-0.006599999999999939,58.74973994336152,0.5978116452251186,28.024678448184844,4.8790909091,1.5,5.1,0.679117147707986,2.2643818849449104,1298.1600341796875,5127.43017578125
1999-08-13,1.067,1.0697,1.0559,1.0567,1.06931,0.007364024774122679,-0.7979722117912091,-0.014799999999999924,44.00969595952283,0.3770189974773778,-10.189130848124698,4.8790909091,1.5,5.01,0.679117147707986,2.2643818849449104,1327.6800537109375,5219.43017578125
1999-08-16,1.0573,1.0601,1.0543,1.0574,1.06818,0.006215393519510171,-0.8904302183897372,-0.013600000000000056,45.060763939706476,0.3318058006530566,-56.22387349983452,4.8790909091,1.5,5.24,0.679117147707986,2.2643818849449104,1330.77001953125,5257.10009765625
1999-08-17,1.0576,1.0585,1.049,1.0508,1.0665200000000001,0.004718142325503161,-0.558342008138546,-0.014399999999999968,37.6553683021866,0.09831395596156658,-116.31282001108977,4.8790909091,1.5,4.94,0.679117147707986,2.2643818849449104,1344.1600341796875,5259.91015625
1999-08-18,1.0507,1.0561,1.0498,1.0519,1.06406,0.003579063557258344,-0.5201437488178362,-0.014999999999999902,39.49671229926618,0.12540451740352107,-124.28233704829435,4.8790909091,1.5,4.89,0.679117147707986,2.2643818849449104,1332.8399658203125,5230.47021484375
1999-08-19,1.0521,1.0649,1.0459,1.0633,1.0628199999999999,0.0035552375871832353,1.189569851541683,0.006599999999999939,54.851632792420624,0.43836152767122766,-76.4104208988205,4.8790909091,1.5,4.97,0.679117147707986,2.2643818849449104,1323.5899658203125,5186.85009765625
1999-08-20,1.0634,1.0695,1.0627,1.0675,1.06222,0.003831097723595134,1.483030706340882,0.010099999999999998,59.10063620232316,0.5520535787748948,7.321537522879001,4.8790909091,1.5,4.95,0.679117147707986,2.2643818849449104,1336.6099853515625,5254.14013671875
1999-08-23,1.0666,1.068,1.046,1.0475,1.05982,0.0024081266313413785,-1.4859399981190458,-0.0032999999999998586,39.45442087121494,-0.02836880138440976,-130.59187246247146,4.8790909091,1.5,5.06,0.679117147707986,2.2643818849449104,1360.219970703125,5301.97998046875
1999-08-24,1.048,1.0551,1.0398,1.0535,1.05807,0.0017444526800729498,-1.3114754098360493,0.0016000000000000458,45.49403912766892,0.17988434543470513,-148.41223645065207,4.8790909091,1.5,5.08,0.679117147707986,2.2643818849449104,1363.5,5324.02001953125
1999-08-25,1.0534,1.0549,1.0407,1.0429,1.05584,0.00035901636292456907,-0.4391408114558626,-0.020399999999999974,38.044476586961075,-0.016425819155012317,-147.60990005289656,4.8790909091,1.5,5.2,0.679117147707986,2.2643818849449104,1381.7900390625,5400.31982421875
1999-08-26,1.0428,1.0472,1.0411,1.0456,1.05371,-0.0005151461802876955,-0.7498813478879929,-0.02189999999999981,40.78855986463133,0.10622565854126333,-136.61660440649524,4.8790909091,1.5,5.3,0.679117147707986,2.2643818849449104,1362.010009765625,5389.33984375
1999-08-27,1.0457,1.049,1.0426,1.0465,1.05269,-0.0011223658801799985,0.34519129350849553,-0.001000000000000112,41.74419628110047,0.16724762180196548,-111.3299294918572,4.8790909091,1.5,5.24,0.679117147707986,2.2643818849449104,1348.27001953125,5420.35986328125
1999-08-30,1.0478,1.0504,1.0435,1.0497,1.0519200000000002,-0.0013300466606633865,0.39211935730680825,-0.0038000000000000256,45.235980084309496,0.2650918181051247,-87.82695585728607,4.8790909091,1.5,5.37,0.679117147707986,2.2643818849449104,1324.02001953125,5392.52978515625
1999-08-31,1.0499,1.0608,1.0483,1.0564,1.0524799999999999,-0.0009431293614905467,0.9460105112279127,0.013500000000000068,51.93781835553725,0.4289165569357688,-32.66502269397062,4.8790909091,1.5,5.57,0.679117147707986,2.2643818849449104,1320.4100341796875,5270.77001953125
1999-09-01,1.0563,1.064,1.0561,1.0576,1.05305,-0.0005335146187028794,0.7525959798037496,0.01200000000000001,53.08047606552246,0.47646473520107097,2.0152056425750504,5.0404545455,1.5,5.41,0.7840463610022219,2.629969418960254,1331.0699462890625,5317.1201171875
